timestamp,best_edges,instances,total_crashes,total_hangs,plateau_secs
1788440621,5883,6,0,345,20408
1788440681,5883,6,0,345,20468
1788440742,5883,6,0,345,20529
1788440802,5883,6,0,345,20589
1788440863,5883,6,0,345,20650
1788440923,5883,6,0,345,20710
1788440984,5883,6,0,345,20771
1788441044,5883,6,0,345,20831
1788441104,5883,6,0,345,20891
1788441165,5883,6,0,345,20952
1788441225,5883,6,0,345,21012
1788441286,5883,6,0,345,21073
1788441346,5883,6,0,345,21133
1788441407,5883,6,0,345,21194
1788441467,5883,6,0,345,21254
1788441528,5883,6,0,345,21315
1788441588,5883,6,0,345,21375
1788441649,5883,6,0,345,21436
1788441714,5888,6,0,345,0
1788441775,5888,6,0,345,60
1788441835,5888,6,0,345,121
1788441896,5888,6,0,345,181
1788441957,5888,6,0,345,242
1788442017,5888,6,0,345,302
1788442078,5888,6,0,345,363
1788442138,5888,6,0,345,424
1788442199,5888,6,0,345,484
1788442259,5888,6,0,345,545
1788442320,5888,6,0,345,605
1788442380,5888,6,0,345,666
1788442441,5888,6,0,345,726
1788442502,5888,6,0,345,787
1788442562,5888,6,0,345,847
1788442623,5888,6,0,345,908
1788442683,5888,6,0,345,969
1788442744,5888,6,0,345,1029
1788442804,5888,6,0,345,1090
1788442865,5888,6,0,345,1151
1788442926,5888,6,0,345,1211
1788442987,5888,6,0,345,1272
1788443047,5888,6,0,345,1333
1788443108,5888,6,0,345,1393
1788443168,5888,6,0,345,1454
1788443229,5888,6,0,345,1514
1788443290,5888,6,0,345,1575
1788443350,5888,6,0,345,1636
1788443411,5888,6,0,345,1697
1788443472,5888,6,0,345,1757
1788443533,5888,6,0,345,1818
1788443593,5888,6,0,345,1879
1788443655,5888,6,0,345,1940
1788443715,5888,6,0,345,2001
1788443776,5888,6,0,345,2061
1788443837,5888,6,0,345,2122
1788443898,5888,6,0,345,2183
1788443958,5888,6,0,345,2244
1788444019,5888,6,0,345,2304
1788444080,5888,6,0,345,2365
1788444141,5888,6,0,345,2427
1788444202,5888,6,0,345,2488
1788444263,5888,6,0,345,2548
1788444324,5888,6,0,345,2609
1788444385,5888,6,0,345,2670
1788444446,5888,6,0,345,2731
1788444506,5888,6,0,345,2792
1788444567,5888,6,0,345,2852
1788444628,5888,6,0,345,2913
1788444689,5888,6,0,345,2974
1788444750,5888,6,0,345,3035
1788444810,5888,6,0,345,3096
1788444871,5888,6,0,345,3156
1788444932,5888,6,0,345,3217
1788444993,5888,6,0,345,3278
1788445054,5888,6,0,345,3339
1788445115,5888,6,0,345,3400
1788445176,5888,6,0,345,3461
1788445237,5888,6,0,345,3522
1788445298,5888,6,0,345,3583
1788445358,5888,6,0,345,3644
1788445419,5888,6,0,345,3705
1788445480,5888,6,0,345,3765
1788445541,5888,6,0,345,3826
1788445601,5888,6,0,345,3886
1788445662,5888,6,0,345,3947
1788445722,5888,6,0,345,4007
1788445783,5888,6,0,345,4068
1788445843,5888,6,0,345,4129
1788445904,5888,6,0,345,4189
1788445965,5888,6,0,345,4250
1788446025,5888,6,0,345,4310
1788446086,5888,6,0,345,4371
1788446147,5888,6,0,345,4432
1788446207,5888,6,0,345,4492
1788446268,5888,6,0,345,4553
1788446329,5888,6,0,345,4614
1788446389,5888,6,0,345,4674
1788446450,5888,6,0,345,4735
1788446511,5888,6,0,345,4796
1788446571,5888,6,0,345,4857
1788446632,5888,6,0,345,4917
1788446694,5888,6,0,345,4979
1788446754,5888,6,0,345,5039
1788446816,5888,6,0,345,5101
1788446877,5888,6,0,345,5162
1788446937,5888,6,0,345,5222
1788446998,5888,6,0,345,5283
1788447059,5888,6,0,345,5344
1788447120,5888,6,0,345,5405
1788447180,5888,6,0,345,5465
1788447241,5888,6,0,345,5526
1788447302,5888,6,0,345,5588
1788447363,5888,6,0,345,5649
1788447424,5888,6,0,345,5709
1788447484,5888,6,0,345,5770
1788447545,5888,6,0,345,5830
1788447605,5888,6,0,345,5891
1788447666,5888,6,0,345,5951
1788447726,5888,6,0,345,6012
1788447787,5888,6,0,345,6072
1788447848,5888,6,0,345,6133
1788447908,5888,6,0,345,6193
1788447969,5888,6,0,345,6254
1788448029,5888,6,0,345,6314
1788448090,5888,6,0,345,6375
1788448150,5888,6,0,345,6436
1788448211,5888,6,0,345,6496
1788448271,5888,6,0,345,6557
