timestamp,best_edges,instances,total_crashes,total_hangs,plateau_secs
1788802301,1725,5,0,0,13213
1788802361,1725,5,0,0,13273
1788802421,1725,5,0,0,13333
1788802481,1725,5,0,0,13393
1788802541,1725,5,0,0,13453
1788802602,1725,5,0,0,13513
1788802662,1725,5,0,0,13574
1788802722,1725,5,0,0,13634
1788802782,1725,5,0,0,13694
1788802842,1725,5,0,0,13754
1788802902,1725,5,0,0,13814
1788802962,1725,5,0,0,13874
1788803022,1725,5,0,0,13934
1788803083,1725,5,0,0,13995
1788803143,1725,5,0,0,14055
1788803203,1725,5,0,0,14115
1788803264,1725,5,0,0,14175
1788803324,1725,5,0,0,14236
1788803384,1725,5,0,0,14296
1788803445,1725,5,0,0,14357
1788803505,1725,5,0,0,14417
1788803565,1725,5,0,0,14477
1788803625,1725,5,0,0,14537
1788803685,1725,5,0,0,14597
1788803745,1725,5,0,0,14657
1788803806,1725,5,0,0,14717
1788803866,1725,5,0,0,14778
1788803926,1725,5,0,0,14838
1788803986,1725,5,0,0,14898
1788804046,1725,5,0,0,14958
1788804106,1725,5,0,0,15018
1788804166,1725,5,0,0,15078
1788804226,1725,5,0,0,15138
1788804286,1725,5,0,0,15198
1788804346,1725,5,0,0,15258
1788804406,1725,5,0,0,15318
1788804466,1725,5,0,0,15378
1788804526,1725,5,0,0,15438
1788804587,1725,5,0,0,15498
1788804647,1725,5,0,0,15558
1788804707,1725,5,0,0,15619
1788804767,1725,5,0,0,15679
1788804827,1725,5,0,0,15739
1788804887,1725,5,0,0,15799
1788804947,1725,5,0,0,15859
1788805007,1725,5,0,0,15919
1788805067,1725,5,0,0,15979
1788805127,1725,5,0,0,16039
1788805187,1725,5,0,0,16099
1788805247,1725,5,0,0,16159
1788805307,1725,5,0,0,16219
1788805367,1725,5,0,0,16279
1788805427,1725,5,0,0,16339
1788805487,1725,5,0,0,16399
1788805547,1725,5,0,0,16459
1788805607,1725,5,0,0,16519
1788805667,1725,5,0,0,16579
1788805727,1725,5,0,0,16639
1788805787,1725,5,0,0,16699
1788805847,1725,5,0,0,16759
1788805907,1725,5,0,0,16819
1788805967,1725,5,0,0,16879
1788806027,1725,5,0,0,16939
1788806087,1725,5,0,0,16999
1788806147,1725,5,0,0,17059
1788806208,1725,5,0,0,17119
1788806268,1725,5,0,0,17180
1788806328,1725,5,0,0,17240
1788806389,1725,5,0,0,17300
1788806449,1725,5,0,0,17361
1788806509,1725,5,0,0,17421
1788806569,1725,5,0,0,17481
1788806630,1725,5,0,0,17541
1788806690,1725,5,0,0,17601
1788806750,1725,5,0,0,17661
1788806810,1725,5,0,0,17721
1788806870,1725,5,0,0,17781
1788806930,1725,5,0,0,17841
1788806990,1725,5,0,0,17901
1788807050,1725,5,0,0,17961
1788807110,1725,5,0,0,18021
1788807170,1725,5,0,0,18081
1788807230,1725,5,0,0,18142
1788807290,1725,5,0,0,18202
1788807350,1725,5,0,0,18262
1788807410,1725,5,0,0,18322
1788807470,1725,5,0,0,18382
1788807530,1725,5,0,0,18442
1788807590,1725,5,0,0,18502
1788807650,1725,5,0,0,18562
1788807710,1725,5,0,0,18622
1788807770,1725,5,0,0,18682
1788807830,1725,5,0,0,18742
1788807890,1725,5,0,0,18802
1788807950,1725,5,0,0,18862
1788808010,1725,5,0,0,18922
1788808070,1725,5,0,0,18982
1788808130,1725,5,0,0,19042
1788808190,1725,5,0,0,19102
1788808250,1725,5,0,0,19162
1788808310,1725,5,0,0,19222
1788808370,1725,5,0,0,19282
1788808430,1725,5,0,0,19342
1788808490,1725,5,0,0,19402
1788808550,1725,5,0,0,19462
1788808610,1725,5,0,0,19522
1788808670,1725,5,0,0,19582
1788808730,1725,5,0,0,19642
1788808790,1725,5,0,0,19702
1788808850,1725,5,0,0,19762
1788808910,1725,5,0,0,19822
1788808970,1725,5,0,0,19882
1788809030,1725,5,0,0,19942
1788809090,1725,5,0,0,20002
1788809150,1725,5,0,0,20062
1788809210,1725,5,0,0,20122
1788809270,1725,5,0,0,20182
1788809330,1725,5,0,0,20242
1788809390,1725,5,0,0,20302
1788809450,1725,5,0,0,20362
1788809510,1725,5,0,0,20422
1788809570,1725,5,0,0,20482
1788809630,1725,5,0,0,20542
1788809690,1725,5,0,0,20602
1788809750,1725,5,0,0,20662
1788809810,1725,5,0,0,20722
1788809870,1725,5,0,0,20782
1788809930,1725,5,0,0,20842
1788809990,1725,5,0,0,20902
1788810050,1725,5,0,0,20962
1788810110,1725,5,0,0,21022
1788810170,1725,5,0,0,21082
1788810230,1725,5,0,0,21142
1788810290,1725,5,0,0,21202
1788810350,1725,5,0,0,21262
1788810410,1725,5,0,0,21322
1788810470,1725,5,0,0,21382
1788810530,1725,5,0,0,21442
1788810590,1725,5,0,0,21502
1788810650,1725,5,0,0,21562
1788810710,1725,5,0,0,21622
1788810770,1725,5,0,0,21682
1788810830,1725,5,0,0,21742
1788810890,1725,5,0,0,21802
1788810950,1725,5,0,0,21862
1788811011,1725,5,0,0,21923
1788811071,1725,5,0,0,21983
1788811131,1725,5,0,0,22043
1788811191,1725,5,0,0,22103
1788811251,1725,5,0,0,22163
1788811311,1725,5,0,0,22223
1788811371,1725,5,0,0,22283
1788811431,1725,5,0,0,22343
1788811491,1725,5,0,0,22403
1788811551,1725,5,0,0,22463
1788811611,1725,5,0,0,22523
1788811671,1725,5,0,0,22583
1788811731,1725,5,0,0,22643
1788811791,1725,5,0,0,22703
1788811851,1725,5,0,0,22763
1788811911,1725,5,0,0,22823
1788811971,1725,5,0,0,22883
1788812031,1725,5,0,0,22943
1788812091,1725,5,0,0,23003
1788812151,1725,5,0,0,23063
1788812211,1725,5,0,0,23123
1788812271,1725,5,0,0,23183
1788812331,1725,5,0,0,23243
1788812391,1725,5,0,0,23303
1788812451,1725,5,0,0,23363
1788812511,1725,5,0,0,23423
1788812571,1725,5,0,0,23483
1788812631,1725,5,0,0,23543
1788812691,1725,5,0,0,23603
1788812751,1725,5,0,0,23663
1788812811,1725,5,0,0,23723
1788812871,1725,5,0,0,23783
1788812931,1725,5,0,0,23843
1788812991,1725,5,0,0,23903
1788813051,1725,5,0,0,23963
1788813111,1725,5,0,0,24023
1788813171,1725,5,0,0,24083
1788813231,1725,5,0,0,24143
1788813291,1725,5,0,0,24203
1788813351,1725,5,0,0,24263
1788813411,1725,5,0,0,24323
1788813471,1725,5,0,0,24383
1788813531,1725,5,0,0,24443
1788813591,1725,5,0,0,24503
1788813651,1725,5,0,0,24563
1788813711,1725,5,0,0,24623
1788813771,1725,5,0,0,24683
1788813831,1725,5,0,0,24743
1788813891,1725,5,0,0,24803
1788813952,1725,5,0,0,24864
1788814012,1725,5,0,0,24924
1788814072,1725,5,0,0,24984
1788814132,1725,5,0,0,25044
1788814192,1725,5,0,0,25104
1788814253,1725,5,0,0,25164
1788814313,1725,5,0,0,25225
1788814373,1725,5,0,0,25285
1788814433,1725,5,0,0,25345
1788814493,1725,5,0,0,25405
1788814553,1725,5,0,0,25465
1788814613,1725,5,0,0,25525
1788814674,1725,5,0,0,25585
1788814734,1725,5,0,0,25645
1788814794,1725,5,0,0,25705
1788814854,1725,5,0,0,25765
1788814914,1725,5,0,0,25826
1788814974,1725,5,0,0,25886
1788815034,1725,5,0,0,25946
1788815094,1725,5,0,0,26006
1788815155,1725,5,0,0,26066
1788815215,1725,5,0,0,26126
1788815275,1725,5,0,0,26187
1788815335,1725,5,0,0,26247
1788815395,1725,5,0,0,26307
1788815455,1725,5,0,0,26367
1788815515,1725,5,0,0,26427
1788815575,1725,5,0,0,26487
1788815636,1725,5,0,0,26547
1788815696,1725,5,0,0,26607
1788815756,1725,5,0,0,26668
1788815816,1725,5,0,0,26728
1788815876,1725,5,0,0,26788
1788815936,1725,5,0,0,26848
1788815997,1725,5,0,0,26908
1788816057,1725,5,0,0,26968
1788816117,1725,5,0,0,27028
1788816177,1725,5,0,0,27088
1788816237,1725,5,0,0,27149
1788816297,1725,5,0,0,27209
1788816357,1725,5,0,0,27269
1788816417,1725,5,0,0,27329
1788816477,1725,5,0,0,27389
1788816537,1725,5,0,0,27449
1788816597,1725,5,0,0,27509
1788816658,1725,5,0,0,27570
1788816718,1725,5,0,0,27630
1788816778,1725,5,0,0,27690
1788816838,1725,5,0,0,27750
1788816898,1725,5,0,0,27810
1788816958,1725,5,0,0,27870
1788817018,1725,5,0,0,27930
1788817079,1725,5,0,0,27990
1788817139,1725,5,0,0,28050
1788817199,1725,5,0,0,28110
1788817259,1725,5,0,0,28171
1788817319,1725,5,0,0,28231
1788817380,1725,5,0,0,28291
1788817440,1725,5,0,0,28352
1788817500,1725,5,0,0,28412
1788817560,1725,5,0,0,28472
1788817620,1725,5,0,0,28532
1788817680,1725,5,0,0,28592
1788817740,1725,5,0,0,28652
1788817800,1725,5,0,0,28712
1788817860,1725,5,0,0,28772
1788817920,1725,5,0,0,28832
1788817980,1725,5,0,0,28892
1788818041,1725,5,0,0,28953
1788818101,1725,5,0,0,29013
1788818161,1725,5,0,0,29073
1788818221,1725,5,0,0,29133
1788818281,1725,5,0,0,29193
1788818341,1725,5,0,0,29253
1788818401,1725,5,0,0,29313
1788818462,1725,5,0,0,29374
1788818522,1725,5,0,0,29434
1788818582,1725,5,0,0,29494
1788818643,1725,5,0,0,29555
1788818703,1725,5,0,0,29615
1788818763,1725,5,0,0,29675
1788818823,1725,5,0,0,29735
1788818884,1725,5,0,0,29795
1788818944,1725,5,0,0,29856
1788819004,1725,5,0,0,29916
1788819064,1725,5,0,0,29976
1788819124,1725,5,0,0,30036
1788819184,1725,5,0,0,30096
1788819244,1725,5,0,0,30156
1788819304,1725,5,0,0,30216
1788819365,1725,5,0,0,30276
1788819425,1725,5,0,0,30336
1788819485,1725,5,0,0,30396
1788819545,1725,5,0,0,30456
1788819605,1725,5,0,0,30516
1788819665,1725,5,0,0,30576
1788819725,1725,5,0,0,30636
1788819785,1725,5,0,0,30696
1788819845,1725,5,0,0,30757
1788819905,1725,5,0,0,30817
1788819965,1725,5,0,0,30877
1788820025,1725,5,0,0,30937
1788820085,1725,5,0,0,30997
1788820145,1725,5,0,0,31057
1788820205,1725,5,0,0,31117
1788820265,1725,5,0,0,31177
1788820325,1725,5,0,0,31237
1788820386,1725,5,0,0,31297
1788820446,1725,5,0,0,31357
1788820506,1725,5,0,0,31417
1788820566,1725,5,0,0,31477
1788820626,1725,5,0,0,31538
1788820686,1725,5,0,0,31598
1788820746,1725,5,0,0,31658
1788820806,1725,5,0,0,31718
1788820866,1725,5,0,0,31778
1788820927,1725,5,0,0,31839
1788820987,1725,5,0,0,31899
1788821047,1725,5,0,0,31959
1788821107,1725,5,0,0,32019
1788821167,1725,5,0,0,32079
1788821227,1725,5,0,0,32139
1788821288,1725,5,0,0,32200
1788821348,1725,5,0,0,32260
1788821408,1725,5,0,0,32320
1788821468,1725,5,0,0,32380
1788821529,1725,5,0,0,32440
1788821589,1725,5,0,0,32500
1788821649,1725,5,0,0,32561
1788821709,1725,5,0,0,32621
1788821769,1725,5,0,0,32681
1788821829,1725,5,0,0,32741
1788821889,1725,5,0,0,32801
1788821949,1725,5,0,0,32861
1788822009,1725,5,0,0,32921
1788822069,1725,5,0,0,32981
1788822130,1725,5,0,0,33041
1788822190,1725,5,0,0,33101
1788822250,1725,5,0,0,33161
1788822310,1725,5,0,0,33222
1788822370,1725,5,0,0,33282
1788822430,1725,5,0,0,33342
1788822490,1725,5,0,0,33402
1788822550,1725,5,0,0,33462
1788822610,1725,5,0,0,33522
1788822670,1725,5,0,0,33582
1788822730,1725,5,0,0,33642
1788822790,1725,5,0,0,33702
1788822850,1725,5,0,0,33762
1788822910,1725,5,0,0,33822
1788822970,1725,5,0,0,33882
1788823030,1725,5,0,0,33942
1788823090,1725,5,0,0,34002
1788823150,1725,5,0,0,34062
1788823210,1725,5,0,0,34122
1788823270,1725,5,0,0,34182
1788823330,1725,5,0,0,34242
1788823390,1725,5,0,0,34302
1788823450,1725,5,0,0,34362
1788823510,1725,5,0,0,34422
1788823570,1725,5,0,0,34482
1788823631,1725,5,0,0,34542
1788823691,1725,5,0,0,34602
