timestamp,best_edges,instances,total_crashes,total_hangs,plateau_secs
1787403121,4458,6,0,170,5228
1787403182,4458,6,0,170,5288
1787403242,4458,6,0,170,5348
1787403302,4458,6,0,170,5408
1787403362,4458,6,0,170,5468
1787403422,4458,6,0,170,5528
1787403482,4458,6,0,170,5589
1787403542,4458,6,0,170,5649
1787403602,4458,6,0,170,5709
1787403662,4458,6,0,170,5769
1787403723,4458,6,0,170,5829
1787403783,4458,6,0,170,5889
1787403843,4458,6,0,170,5949
1787403903,4458,6,0,170,6009
1787403963,4458,6,0,170,6069
1787404023,4458,6,0,170,6130
1787404083,4458,6,0,170,6190
1787404143,4458,6,0,170,6250
1787404203,4458,6,0,170,6310
1787404263,4458,6,0,170,6370
1787404324,4458,6,0,170,6430
1787404384,4458,6,0,170,6490
1787404444,4458,6,0,170,6550
1787404504,4458,6,0,170,6610
1787404564,4458,6,0,170,6671
1787404624,4458,6,0,170,6731
1787404684,4458,6,0,170,6791
1787404744,4458,6,0,170,6851
1787404804,4458,6,0,171,6911
1787404865,4458,6,0,171,6971
1787404925,4458,6,0,171,7031
1787404985,4458,6,0,171,7091
1787405045,4458,6,0,171,7151
1787405105,4458,6,0,171,7212
1787405165,4458,6,0,171,7272
1787405225,4458,6,0,171,7332
1787405285,4458,6,0,171,7392
1787405345,4458,6,0,171,7452
1787405406,4458,6,0,171,7512
1787405466,4458,6,0,171,7572
1787405526,4458,6,0,171,7632
1787405586,4458,6,0,171,7692
1787405646,4458,6,0,171,7752
1787405706,4458,6,0,171,7813
1787405766,4458,6,0,171,7873
1787405826,4458,6,0,171,7933
1787405886,4458,6,0,171,7993
1787405946,4459,6,0,171,0
1787406007,4459,6,0,171,60
1787406067,4459,6,0,171,120
1787406127,4459,6,0,171,180
1787406187,4464,6,0,171,0
1787406247,4464,6,0,171,60
1787406307,4464,6,0,171,120
1787406367,4464,6,0,171,180
1787406427,4464,6,0,171,240
1787406487,4464,6,0,171,300
1787406547,4464,6,0,171,360
1787406607,4464,6,0,171,420
1787406668,4464,6,0,171,480
1787406728,4464,6,0,171,540
1787406788,4464,6,0,171,600
1787406848,4464,6,0,171,660
1787406908,4464,6,0,171,721
1787406968,4464,6,0,171,781
1787407028,4464,6,0,171,841
1787407088,4464,6,0,171,901
1787407148,4464,6,0,171,961
1787407208,4464,6,0,171,1021
1787407268,4464,6,0,171,1081
1787407329,4464,6,0,171,1141
1787407389,4464,6,0,171,1201
1787407449,4464,6,0,171,1261
1787407509,4464,6,0,171,1321
1787407569,4464,6,0,171,1382
1787407629,4464,6,0,171,1442
1787407689,4464,6,0,171,1502
1787407749,4464,6,0,171,1562
1787407809,4464,6,0,171,1622
1787407869,4464,6,0,171,1682
1787407930,4464,6,0,171,1742
1787407990,4464,6,0,171,1802
1787408050,4464,6,0,171,1862
1787408110,4464,6,0,171,1923
1787408170,4464,6,0,171,1983
1787408230,4464,6,0,171,2043
1787408290,4464,6,0,171,2103
1787408350,4464,6,0,171,2163
1787408410,4464,6,0,171,2223
1787408471,4464,6,0,171,2283
1787408531,4464,6,0,171,2343
1787408591,4464,6,0,171,2403
1787408651,4464,6,0,171,2463
1787408711,4464,6,0,171,2524
1787408771,4464,6,0,171,2584
1787408831,4464,6,0,171,2644
1787408891,4464,6,0,171,2704
1787408951,4464,6,0,171,2764
1787409011,4464,6,0,171,2824
1787409071,4464,6,0,171,2884
1787409132,4464,6,0,171,2944
1787409192,4464,6,0,171,3004
1787409252,4464,6,0,171,3065
1787409312,4464,6,0,171,3125
1787409372,4464,6,0,171,3185
